APPCH:020,A,N16,APTER,CF16,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N16,JP1,JP,UT,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N16,JP1,D300F,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N16,JP1,D151E,UT,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N16,JP1,CF16,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N16,JP2,JP,UT,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N16,JP2,D069D,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N16,JP2,D122F,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N16,JP2,D151E,UT,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,N16,JP2,CF16,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,N,N16, ,CF16,UT,P,C,E  I, ,   ,IF, ,JP,UT,D,B,      ,    ,    ,    ,    , ,02600,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N16, ,FN16,UT,P,C,E  F, ,   ,CF, ,JP,UT,D,B,      ,    ,    ,1590,0022, ,02600,     ,     , ,   ,    ,   ,JP,UT,D,B, ,0, ,S;
APPCH:025,N,N16, ,JP,UT,D,B,E S , ,   ,CF, ,JP,UT,D,B,      ,    ,    ,1590,0020, ,01970,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,N,N16, ,J,UT,P,N,E  M, ,   ,CF, ,JP,UT,D,B,      ,    ,    ,1590,0016, ,01447,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N16, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1590,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N16, , , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,3390,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N34,RIMRU,RIMRU,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N34,RIMRU,FN34,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N34, ,FN34,UT,P,C,E  F, ,   ,IF, ,K,UT,D,B,      ,    ,    ,    ,    , ,02600,     ,08000, ,   ,    ,   ,JP,UT,D,B, ,0, ,S;
APPCH:030,N,N34, ,K,UT,D,B,E  M, ,   ,CF, ,K,UT,D,B,      ,    ,    ,3390,0035, ,01481,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N34, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3390,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N34, , , , , , E  ,L,   ,VM,Y, , , , ,      ,    ,    ,1590,    , ,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW16 ,     ,      ,01229, ,IJP ,1,   ;N38485234,E065460716,0000;
RWY:RW34 ,+0100,      ,01219, ,    , ,   ;N38472820,E065463816,0410;
