APPCH:040,I,I18-Y, ,EPESI,UT,P,C,E M , ,   ,CF, ,NMA,UT,D, ,      ,1636,0417,1780,0042, ,03200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I18-Y, ,ADULO,UT,P,C,EE  ,L,   ,CF,Y,NMA,UT,D, ,      ,1549,0366,3580,0070,+,05000,     ,     ,-,220,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Z,DEPIM,DEPIM,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Z,DEPIM,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,0880,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Z,HEMFO,HEMFO,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Z,HEMFO,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,1510,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Z,PEKUG,PEKUG,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Z,PEKUG,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,2680,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I18-Z,ZU,ZU,UT,D,B,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I18-Z,ZU,BIDGO,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1672,0343,3580,0010,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I18-Z,ZU,DEPIM,UT,P,C,E   , ,   ,CF, ,NMA,UT,D, ,      ,1635,0256,3580,0089,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I18-Z,ZU,TUZLU,UT,P,C,EE B, ,   ,CF, ,IZU,UT,P,I,      ,3582,0134,0880,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I18-Z, ,TUZLU,UT,P,C,E  I, ,   ,IF, ,IZU,UT,P,I,      ,3582,0134,    ,    ,J,04000,04000,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I18-Z, ,DISUM,UT,P,C,E  F, ,   ,CF, ,IZU,UT,P,I,      ,3582,0084,1780,0050,G,04000,04000,     , ,   ,-300,   ,ZU,UT,D,B, ,0,N,S;
APPCH:030,I,I18-Z, ,RW18,UT,P,G,G  M, ,   ,CF, ,IZU,UT,P,I,      ,3582,0020,1780,0064, ,01975,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I18-Z, ,EPESI,UT,P,C,E M , ,   ,CF, ,NMA,UT,D, ,      ,1636,0417,1780,0042, ,03200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I18-Z, ,BIDGO,UT,P,C,EE  ,R,   ,CF,Y,NMA,UT,D, ,      ,1672,0343,3580,0070,+,05000,     ,     ,-,220,    ,   , , , , , ,0,N,S;
APPCH:010,A,N18-Y,DEPIM,DEPIM,UT,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,08000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N18-Y,DEPIM,TUZLU,UT,P,C,EE B, ,   ,CF, ,NMA,UT,D, ,      ,1552,0269,0880,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
