STAR:010,5,MAKI2S,RW13,MAKIX,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,MAKI2S,RW13,NU757,UT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MAKI2S,RW13,NU753,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAKI2T,RW13,MAKIX,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,MAKI2T,RW13,RG,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NESV2Q,RW31,NESVA,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,NESV2Q,RW31,NU750,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NESV2R,RW31,NESVA,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,NESV2R,RW31,NU,UT,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NESV2S,RW13,NESVA,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,NESV2S,RW13,NU753,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NESV2T,RW13,NESVA,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,NESV2T,RW13,RG,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OTBO2Q,RW31,OTBOR,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,OTBO2Q,RW31,NU752,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OTBO2R,RW31,OTBOR,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,OTBO2R,RW31,NU,UT,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OTBO2S,RW13,OTBOR,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,OTBO2S,RW13,NU755,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OTBO2T,RW13,OTBOR,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,OTBO2T,RW13,RG,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SOVO2Q,RW31,SOVOD,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,SOVO2Q,RW31,NU752,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SOVO2R,RW31,SOVOD,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,SOVO2R,RW31,NU,UT,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SOVO2S,RW13,SOVOD,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,SOVO2S,RW13,NU755,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SOVO2T,RW13,SOVOD,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,SOVO2T,RW13,RG,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VASI2Q,RW31,VASIM,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,VASI2Q,RW31,NU751,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VASI2R,RW31,VASIM,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,VASI2R,RW31,NU,UT,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VASI2S,RW13,VASIM,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,5,VASI2S,RW13,NU756,UT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VASI2S,RW13,NU753,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VASI2T,RW13,VASIM,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, , , , ;
STAR:020,2,VASI2T,RW13,RG,UT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I31-Y,NU1,NU,UT,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000,-,250,    ,   , , , , , ,0,N,S;
APPCH:015,A,I31-Y,NU1,NU,UT,P,N,EY  , ,   ,FC, ,DSH,UT,D, ,      ,1005,0421,0960,0063, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I31-Y,NU1,CI31,UT,P,C,EE  ,R,   ,CF,Y,INU,UT,P,I,      ,1325,0103,3130,0010, ,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I31-Y,NU2,NU,UT,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000,-,140,    ,   , , , , , ,0,N,S;
APPCH:015,A,I31-Y,NU2,NU,UT,P,N,EY  , ,   ,FC, ,DSH,UT,D, ,      ,1005,0421,1150,0047, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I31-Y,NU2, , , , , E  ,R,   ,CI,Y,INU,UT,P,I,      ,    ,    ,2830,    , ,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I31-Y, ,CI31,UT,P,C,E  I, ,   ,IF, ,INU,UT,P,I,      ,1325,0103,    ,    ,I,02300,02300,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I31-Y, ,NU310,UT,P,C,E  F, ,   ,CF, ,INU,UT,P,I,      ,1325,0080,3130,0024,G,02300,02300,     , ,   ,-300,   ,UTNU,UT,P,A, ,0,N,S;
APPCH:030,I,I31-Y, ,RW31,UT,P,G,G  M, ,   ,CF, ,INU,UT,P,I,      ,1325,0019,3130,0061, ,00374,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I31-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I31-Y, ,NU,UT,P,N,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,A,I31-Z,NU750,NU750,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I31-Z,NU750,BUFOF,UT,P,C,EE B, ,   ,TF, ,INU,UT,P,I,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I31-Z,NU751,NU751,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I31-Z,NU751,BUFOF,UT,P,C,EE B, ,   ,TF, ,INU,UT,P,I,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I31-Z,NU752,NU752,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I31-Z,NU752,BUFOF,UT,P,C,EE B, ,   ,TF, ,INU,UT,P,I,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I31-Z, ,BUFOF,UT,P,C,E  I, ,   ,IF, ,INU,UT,P,I,      ,1325,0129,    ,    ,J,02300,02300,08000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I31-Z, ,NU310,UT,P,C,E  F, ,   ,CF, ,INU,UT,P,I,      ,1325,0080,3130,0050,G,02300,02300,     , ,   ,-300,   ,UTNU,UT,P,A, ,0,N,S;
APPCH:030,I,I31-Z, ,RW31,UT,P,G,G  M, ,   ,CF, ,INU,UT,P,I,      ,1325,0019,3130,0061, ,00374,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I31-Z, ,NU311,UT,P,C,EYM , ,   ,CF, ,DSH,UT,D, ,      ,0931,0350,3130,0066,+,01300,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:050,I,I31-Z, ,NU756,UT,P,C,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:010,A,N13,RG1,RG,UT,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000,-,250,    ,   , , , , , ,0, ,S;
APPCH:015,A,N13,RG1,RG,UT,D,B,EY  , ,   ,FC, ,DSH,UT,D, ,      ,0958,0372,3500,0063, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N13,RG1,FN13,UT,P,C,EE  ,L,   ,CF,Y,DSH,UT,D, ,      ,0918,0341,1330,0030, ,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N13,RG2,RG,UT,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000,-,140,    ,   , , , , , ,0, ,S;
APPCH:020,A,N13,RG2,RG,UT,D,B,EY  , ,   ,FC, ,DSH,UT,D, ,      ,0958,0372,3310,0047, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N13,RG2,FN13,UT,P,C,EE  ,L,   ,CF,Y,DSH,UT,D, ,      ,0918,0341,1330,0010, ,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N13, ,FN13,UT,P,C,E  F, ,   ,IF, ,RG,UT,D,B,      ,    ,    ,    ,    , ,02300,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, ,0, ,S;
APPCH:030,N,N13, ,R,UT,P,N,E  M, ,   ,CF, ,RG,UT,D,B,      ,    ,    ,1330,0055, ,00560,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N13, ,RG,UT,D,B,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,N31,NU1,NU,UT,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000,-,250,    ,   , , , , , ,0, ,S;
APPCH:015,A,N31,NU1,NU,UT,P,N,EY  , ,   ,FC, ,DSH,UT,D, ,      ,1005,0421,0960,0063, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N31,NU1,FN31,UT,P,C,EE  ,R,   ,CF,Y,DSH,UT,D, ,      ,1031,0455,3130,0030, ,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N31,NU2,NU,UT,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,08000,-,140,    ,   , , , , , ,0, ,S;
APPCH:015,A,N31,NU2,NU,UT,P,N,EY  , ,   ,FC, ,DSH,UT,D, ,      ,1005,0421,1150,0047, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N31,NU2,FN31,UT,P,C,EE  ,R,   ,CF,Y,DSH,UT,D, ,      ,1031,0455,3130,0010, ,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N31, ,FN31,UT,P,C,E  F, ,   ,IF, ,NU,UT,P,N,      ,    ,    ,    ,    , ,02300,     ,08000, ,   ,    ,   ,UTNU,UT,P,A, ,0, ,S;
APPCH:030,N,N31, ,N,UT,P,N,E  M, ,   ,CF, ,NU,UT,P,N,      ,    ,    ,3130,0056, ,00530,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N31, ,NU,UT,P,N,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,R13,NU753,NU753,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,NU753,MEHDA,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,NU754,NU754,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,NU754,MEHDA,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,NU755,NU755,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,NU755,MEHDA,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13, ,MEHDA,UT,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13, ,NU130,UT,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1330,0050, ,02300,     ,     , ,   ,    ,   ,UTNU,UT,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R13, ,RW13,UT,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1330,0061, ,00369,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R13, ,NU131,UT,P,C,EYM , ,   ,CF, ,DSH,UT,D, ,      ,1022,0442,1330,0062,+,01300,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13, ,NU756,UT,P,C,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,NU750,NU750,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,NU750,BUFOF,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,NU751,NU751,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,NU751,BUFOF,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,NU752,NU752,UT,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,NU752,BUFOF,UT,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,BUFOF,UT,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,08000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31, ,NU310,UT,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,3130,0050, ,02300,     ,     , ,   ,    ,   ,UTNU,UT,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R31, ,RW31,UT,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3130,0061, ,00368,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R31, ,NU311,UT,P,C,EYM , ,   ,CF, ,DSH,UT,D, ,      ,0931,0350,3130,0066,+,01300,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31, ,NU756,UT,P,C,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW13 ,-0010,      ,00319, ,    , ,   ;N41353423,E060375480,0000;
RWY:RW31 ,+0010,      ,00318, ,INU ,1,   ;N41342028,E060391890,0000;
